Y;in_transit_qty;forecast_3_month;sales_1_month;sales_3_month;min_bank;potential_issue;pieces_past_due;local_bo_qty;deck_risk;oe_constraint;ppap_risk;stop_auto_buy;rev_stop
0;27;86;42;126;43;0;0;0;0;0;0;1;0
0;0;0;111;317;0;0;0;0;1;0;0;1;0
0;6;21;12;45;8;0;0;0;0;0;0;1;0
0;70;0;502;981;210;0;0;0;0;0;0;1;0
0;4;0;4;9;2;0;0;0;0;0;0;1;0
0;4;11;3;8;4;0;0;0;0;0;0;1;0
0;217;350;181;611;58;0;0;0;0;0;1;1;0
0;8;0;8;26;0;0;0;0;0;0;0;1;0
0;65;0;93;399;254;0;0;0;0;0;0;1;0
0;16;230;72;228;134;0;0;0;0;0;0;1;0
0;0;102;13;80;73;0;0;0;0;0;0;1;0
0;0;0;10;15;3;0;0;0;0;0;0;1;0
0;0;0;6;23;30;0;0;0;0;0;0;1;0
0;12;15;2;8;14;0;0;0;0;0;0;1;0
0;0;0;2;6;4;0;0;0;0;0;1;1;0
0;0;0;5;9;0;0;0;0;0;0;1;1;0
0;8;0;8;26;17;0;0;0;0;0;0;0;0
0;0;210;0;0;0;0;0;0;0;0;0;1;0
0;21;1000;380;1122;340;0;0;0;0;0;0;1;0
0;0;0;8;25;23;0;0;0;0;0;0;1;0
0;4;384;123;428;96;0;0;0;0;0;0;1;0
0;1;2;0;6;0;0;0;0;0;0;0;1;0
1;20;40;8;44;0;0;0;0;0;0;0;1;0
0;1;34;13;41;30;0;0;0;0;0;0;1;0
0;1;0;1;6;4;0;0;0;1;0;0;0;0
0;98;0;324;1007;310;0;0;0;0;0;0;1;0
0;4;0;22;69;51;0;0;0;0;0;0;1;0
0;0;36000;878;2726;1496;0;0;19;0;0;0;1;0
0;1092;1000;272;1042;274;0;0;0;0;0;0;1;0
0;0;0;1;1;6;0;0;0;0;0;0;1;0
0;0;53;0;0;0;0;0;0;0;0;0;1;0
0;0;15;2;18;14;0;0;0;0;0;1;1;0
0;40;0;60;150;111;0;0;0;0;0;0;1;0
0;2;0;0;4;5;0;0;0;0;0;0;0;0
0;0;0;96;306;81;0;0;0;0;0;0;1;0
0;2;0;12;63;30;0;0;0;1;0;0;1;0
0;0;0;1;8;1;0;0;0;1;0;0;0;0
0;0;0;18;46;31;0;0;0;1;0;0;0;0
0;156;1000;256;893;223;0;0;0;0;0;0;1;0
1;139;1047;361;911;192;0;0;1;0;0;0;1;0
0;0;50;15;73;39;0;0;0;0;0;0;1;0
0;12;48;3;41;30;0;0;0;0;0;0;1;0
0;5;0;2;4;16;0;0;0;0;0;0;1;0
0;9;48;39;130;79;0;0;0;0;0;0;1;0
0;0;2;3;11;0;0;0;0;0;0;0;1;0
0;3;5;1;4;1;0;0;0;0;0;0;1;0
0;2518;7620;2519;7312;2256;0;0;0;0;0;0;1;0
0;10;64;163;394;105;0;0;0;0;0;0;1;0
0;0;1650;0;0;0;0;0;0;0;0;0;1;0
0;25;60;72;200;101;0;0;0;0;0;0;1;0
0;12;12;7;17;3;0;0;0;0;0;0;1;0
0;0;4;0;0;0;0;0;0;0;0;0;0;0
0;0;40;1;11;10;0;0;0;0;1;1;1;0
0;44;0;11;27;25;0;0;0;0;0;0;1;0
0;28;54;30;67;39;0;0;0;0;0;0;1;0
0;272;1050;265;1031;267;0;0;0;0;0;0;1;0
0;48;72;27;96;31;0;0;0;0;0;1;1;0
0;0;2;4;10;4;0;0;0;0;0;0;1;0
0;0;25;1;2;0;0;0;0;0;0;1;1;0
0;826;0;7918;21442;6984;0;0;0;0;0;0;1;0
0;0;16;3;8;8;0;0;0;0;0;0;1;0
0;0;1050;275;886;258;0;0;0;0;0;0;1;0
0;0;100;2;12;0;0;0;0;0;0;0;1;0
0;1;0;0;1;3;0;0;0;0;0;1;1;0
0;0;0;6;22;34;0;0;0;0;0;1;1;0
0;0;30;3;26;25;0;0;0;0;0;0;1;0
0;0;0;9;26;16;0;0;0;0;0;0;1;0
0;34;81;23;83;51;0;0;0;0;0;0;1;0
0;12;64;15;67;44;0;0;0;0;0;0;1;0
0;360;1710;805;2515;692;0;0;0;0;0;0;1;0
0;26;0;4;14;1;0;0;0;0;0;0;1;0
0;0;0;8;16;1;0;0;0;0;0;0;1;0
0;0;27;7;24;0;0;0;0;0;0;0;1;0
0;132;270;144;364;151;0;0;0;0;0;0;1;0
0;104;284;87;409;181;0;0;0;0;0;0;1;0
0;10;37;11;30;6;0;0;0;0;0;0;1;0
0;0;20;1;9;3;0;0;0;0;0;0;1;0
0;0;4;0;0;4;0;0;0;1;0;1;1;0
0;8;0;26;95;38;0;0;0;0;0;0;1;0
0;0;0;116;577;368;0;0;0;0;0;0;1;0
0;1;22;3;27;15;0;0;0;0;0;0;1;0
0;3;30;6;29;25;0;0;0;0;0;0;1;0
0;0;2;0;4;11;0;0;0;0;0;0;1;0
0;7;0;14;40;21;0;0;0;0;0;0;1;0
0;10;0;23;86;30;0;0;0;0;0;1;1;0
0;0;16;3;20;13;0;0;0;0;0;0;1;0
0;34;93;45;137;56;0;0;0;0;0;0;1;0
0;6;0;17;43;31;0;0;0;1;0;0;1;0
0;0;4;3;11;0;0;0;0;0;0;0;1;0
0;43;114;49;179;57;0;0;0;0;0;0;1;0
0;3;0;2;6;1;0;0;0;0;0;0;1;0
0;103;256;74;270;54;0;0;0;0;0;0;1;0
0;28;170;60;138;100;0;0;0;0;0;0;1;0
0;34;460;92;215;112;0;0;0;0;0;0;1;0
0;7;64;13;51;52;0;0;0;0;0;0;1;0
0;0;100;3;17;0;0;0;0;0;0;1;1;0
0;110;1388;380;1400;395;0;0;0;0;0;0;1;0
0;0;69;7;31;6;0;0;0;0;0;0;1;0
0;15;31;18;41;42;0;0;0;0;0;0;1;0
0;0;11;0;3;1;0;0;0;0;0;0;1;0
0;6;48;11;44;19;0;0;0;0;0;0;1;0
0;19;19;4;16;16;0;0;0;0;0;1;1;0
0;0;36;10;29;0;0;0;0;0;0;0;1;0
0;25;51;35;78;50;0;0;0;0;0;0;1;0
0;110;1312;341;1188;268;0;0;0;0;0;0;1;0
0;0;100;70;288;27;0;0;0;0;0;0;1;0
0;0;0;6;9;8;0;0;0;1;0;1;0;0
0;0;0;2;19;10;0;0;0;0;0;0;1;0
0;174;800;308;812;367;0;0;0;0;0;1;1;0
0;0;0;15;45;35;0;0;0;0;0;0;1;0
0;5;40;16;77;18;0;0;0;0;0;0;1;0
0;0;0;4;26;65;0;0;0;0;0;0;1;0
0;12;120;41;154;40;0;0;0;0;0;0;1;0
0;0;0;7;27;13;0;0;0;0;0;0;1;0
0;294;1092;443;1602;323;0;0;0;0;0;0;1;0
0;1;4;3;11;0;0;0;0;0;0;0;1;0
0;0;0;4;33;18;0;0;0;0;0;1;1;0
0;45;60;48;103;25;0;0;0;0;0;0;1;0
0;0;7;14;32;23;0;0;0;0;0;1;1;0
0;0;0;7;11;9;0;0;0;0;0;0;1;0
0;3;18;0;6;5;0;0;0;0;0;0;1;0
0;0;26;0;0;0;0;0;0;1;0;0;0;0
0;1087;500;256;856;262;0;0;0;0;0;1;1;0
0;7;50;13;43;13;0;0;0;0;0;0;1;0
1;0;0;11;30;10;0;0;0;0;0;0;0;0
0;0;0;24;68;29;0;0;0;0;0;0;0;0
0;0;0;72;139;36;0;0;0;0;0;0;1;0
0;680;8796;1993;9408;1423;0;0;84;0;0;0;1;0
0;0;5;8;29;13;0;0;0;0;0;1;1;0
0;155;0;390;876;565;0;0;0;0;0;1;1;0
0;22;2;4;4;3;0;0;0;0;0;0;1;0
0;0;0;12;13;0;0;0;0;0;0;0;1;0
0;0;3;2;10;5;0;0;0;0;0;0;1;0
0;0;4;0;0;3;0;0;0;0;0;0;1;0
0;0;61;4;48;16;0;0;0;0;0;0;1;0
0;61;815;206;716;171;0;0;0;0;0;0;1;0
0;0;21;6;12;17;0;0;0;0;0;0;1;0
0;1;0;35;147;79;0;0;0;0;0;0;1;0
0;0;23;0;9;0;0;0;0;0;0;0;1;0
0;0;12;2;7;0;0;0;0;0;0;0;1;0
0;239;350;134;485;156;0;0;0;0;0;0;1;0
0;35;129;49;133;82;0;0;0;0;0;0;1;0
0;4;0;13;41;26;0;0;0;0;0;0;1;0
0;2;112;26;93;40;0;0;0;0;0;0;1;0
0;0;4;3;6;3;0;0;0;0;0;0;1;0
0;0;3;4;11;0;0;0;0;0;0;0;1;0
0;0;4;3;5;5;0;0;0;0;0;0;1;0
0;0;50;10;41;3;0;0;0;0;0;0;1;0
0;4;63;4;38;23;0;0;0;0;0;0;1;0
0;15;14;9;23;12;0;0;0;0;0;0;1;0
0;24;378;85;283;101;0;0;0;0;0;0;1;0
0;9;175;46;164;74;0;0;0;0;0;0;1;0
0;48;96;0;0;0;0;0;0;0;0;0;1;0
0;0;20;0;3;0;0;0;0;0;0;0;1;0
0;26;31;4;22;15;0;0;0;0;0;0;1;0
0;0;0;34;97;43;0;0;0;0;0;0;1;0
0;9;72;40;94;35;0;0;0;0;0;0;1;0
0;0;0;8;9;1;0;0;0;0;0;0;1;0
0;28;96;30;112;37;0;0;0;0;0;0;1;0
0;12;120;26;99;63;0;0;0;0;0;0;1;0
0;73;288;97;368;117;0;0;0;0;0;0;1;0
0;7;40;26;74;27;0;0;0;0;0;0;1;0
0;0;40;24;98;35;0;0;0;0;0;0;1;0
0;0;0;0;150;25;0;0;0;0;0;0;1;0
0;0;312;11;30;3;0;0;0;0;0;1;1;0
0;1;0;1;10;7;0;0;0;1;0;0;1;0
0;2;450;39;424;132;0;0;0;0;0;0;1;0
0;0;0;44;211;67;0;0;0;0;0;0;1;0
0;0;50;0;1;2;0;0;0;1;0;0;0;0
0;8;2102;49;686;118;0;0;0;1;0;0;1;0
0;0;20;0;0;0;0;0;0;0;0;1;1;0
0;1;16;1;5;1;0;0;0;0;0;0;1;0
0;0;116;18;59;26;0;0;0;0;0;0;1;0
0;4;75;20;60;29;0;0;1;0;0;0;1;0
0;3;96;34;119;52;0;0;0;0;0;0;1;0
0;58;390;108;499;127;0;0;0;0;0;0;1;0
0;64;210;63;228;72;0;0;0;0;0;0;1;0
0;22;72;65;298;190;0;0;0;0;0;0;1;0
0;3;34;7;33;0;0;0;0;0;0;0;1;0
0;0;36;12;44;0;0;0;0;0;0;0;1;0
0;69;301;66;246;75;0;0;0;0;0;0;1;0
0;0;40;12;34;0;0;0;0;0;0;0;1;0
0;300;768;304;1046;572;0;0;0;0;0;0;1;0
0;0;17;11;22;0;0;0;0;0;0;0;1;0
0;0;8;8;25;0;0;0;0;0;0;0;1;0
0;0;56;14;53;33;0;0;0;0;0;0;1;0
0;11;197;45;171;37;0;0;0;0;0;0;1;0
0;14;128;56;156;55;0;0;0;0;0;0;1;0
0;11;265;73;233;118;0;0;0;0;0;0;1;0
0;11;40;12;48;25;0;0;0;0;0;0;1;0
0;5;6;0;3;0;0;0;0;0;0;0;1;0
0;29;156;35;95;22;0;0;0;0;0;0;1;0
0;71;448;104;412;193;0;0;0;0;0;1;1;0
0;0;0;16;60;8;0;0;0;0;0;1;1;0
0;0;27;15;37;0;0;0;0;0;0;0;1;0
0;3;6;0;22;0;0;0;0;0;0;0;1;0
0;8;64;43;92;21;0;0;0;0;0;0;1;0
0;0;24;5;28;19;0;0;0;0;0;0;1;0
0;72;0;54;212;46;0;0;0;0;0;0;1;0
0;0;292;85;280;45;0;0;3;0;0;0;1;0
0;4;0;1;8;0;0;0;0;0;0;0;1;0
0;222;1386;272;1248;556;0;0;0;0;0;0;1;0
0;0;0;24;99;76;0;0;0;0;0;0;1;0
0;142;49;47;167;58;0;0;0;0;0;0;1;0
0;192;432;99;330;99;0;0;0;0;0;0;1;0
0;92;144;116;227;89;0;0;0;0;0;0;1;0
0;2;90;24;76;28;0;0;0;0;0;0;1;0
0;0;45;7;32;0;0;0;0;0;0;0;1;0
0;0;9;4;9;0;0;0;0;0;0;0;1;0
0;0;0;6;8;2;0;0;0;1;0;0;1;0
0;0;13;0;7;2;0;0;0;0;0;0;1;0
0;0;0;11;32;10;0;0;0;0;0;0;1;0
0;0;8;2;2;1;0;0;0;0;0;0;1;0
0;24;48;17;42;37;0;0;0;0;0;0;1;0
0;0;30;6;28;4;0;0;0;0;0;0;1;0
0;6;0;1;6;0;0;0;0;0;0;0;1;0
0;3;0;0;0;1;0;0;0;1;0;1;1;0
0;387;2928;802;2626;801;0;0;0;0;0;0;1;0
0;0;16;0;41;7;0;0;0;0;0;0;1;0
0;0;18;0;0;0;0;0;0;0;0;1;1;0
0;0;24;6;16;6;0;0;0;0;0;0;1;0
0;3;0;7;39;27;0;0;0;0;0;1;1;0
0;4;280;343;714;91;0;0;0;0;0;0;1;0
0;0;3;2;2;0;0;0;0;0;0;0;1;0
0;0;16;5;41;0;0;0;0;0;0;0;1;0
0;131;141;57;151;44;0;0;0;0;0;0;1;0
0;21;32;24;82;29;0;0;0;0;0;0;1;0
0;6;0;27;85;37;0;0;0;0;0;1;1;0
0;0;0;5;23;26;0;0;0;0;0;0;1;0
0;2;8;0;0;0;0;0;0;0;0;0;1;0
0;1;0;15;64;45;0;0;0;0;0;0;1;0
0;0;200;47;189;140;0;0;0;0;0;0;1;0
0;26;0;369;1230;794;0;0;0;0;0;0;1;0
0;21;21;0;12;2;0;0;0;0;0;0;1;0
0;0;24;0;0;5;0;0;0;0;0;0;1;0
0;1;0;4;27;20;0;0;0;0;0;0;1;0
0;0;0;41;100;35;0;0;0;0;0;0;1;0
0;2234;26351;6703;19228;11725;0;0;0;0;0;0;1;0
0;4;23;9;17;0;0;0;0;0;0;0;1;0
0;21;290;127;380;69;0;0;0;0;0;0;1;0
0;8;37;11;35;12;0;0;0;0;0;0;1;0
0;28;1702;436;1001;342;0;0;0;0;0;0;1;0
0;19;0;15;54;30;0;0;0;1;0;0;1;0
0;334;630;254;822;273;0;0;0;0;0;0;1;0
0;2;0;3;16;3;0;0;0;0;0;0;1;0
0;1;89;55;175;65;0;0;0;0;0;1;1;0
0;0;2;4;16;0;0;0;0;0;0;0;1;0
0;89;171;57;173;78;0;0;0;0;0;0;1;0
0;54;233;101;260;82;0;0;0;0;0;1;1;0
0;10;93;16;61;43;0;0;0;0;0;0;1;0
0;28;27;15;64;35;0;0;0;0;0;0;1;0
0;0;266;71;225;83;0;0;0;0;0;0;1;0
0;25;100;72;195;67;0;0;0;0;0;1;1;0
0;1;0;8;41;20;0;0;0;0;0;1;1;0
0;0;15;3;9;0;0;0;0;0;0;0;1;0
0;0;33;8;38;20;0;0;0;0;0;0;1;0
0;12;70;19;56;64;0;0;0;0;0;0;1;0
0;3;8;8;25;21;0;0;0;0;0;0;1;0
0;0;0;11;49;54;0;0;0;0;0;1;1;0
0;3;0;19;116;49;0;0;0;0;0;0;1;0
0;21;360;67;246;206;0;0;0;0;0;0;1;0
1;0;5;4;6;0;0;0;0;1;0;0;1;0
0;262;253;91;364;120;0;0;0;0;0;0;1;0
0;3;0;0;0;19;0;0;0;0;0;1;1;0
0;2;0;0;1;5;0;0;0;0;0;0;1;0
0;0;100;2;13;3;0;0;0;0;0;1;1;0
0;0;13;0;1;0;0;0;0;0;0;0;1;0
0;2;713;20;79;23;0;0;0;1;0;0;0;0
0;0;0;10;45;17;0;0;0;0;0;0;1;0
0;0;0;2;8;0;0;0;0;1;0;1;1;0
0;2;0;0;4;0;0;0;0;1;0;0;1;0
0;0;0;14;21;5;0;0;0;0;0;0;1;0
0;0;6;1;3;1;0;0;0;1;0;1;1;0
0;0;14;0;1;0;0;0;0;0;0;0;1;0
0;0;8;134;251;1;0;0;0;0;0;0;1;0
0;0;0;8;9;2;0;0;0;1;0;1;1;0
0;275;225;3;6;74;0;0;0;0;0;0;1;0
0;320;0;15;39;0;0;0;0;1;0;0;1;0
0;56;0;0;0;0;0;0;0;1;0;1;1;0
0;6;0;1;1;0;0;0;0;1;0;0;1;0
0;0;0;0;37;191;0;0;0;0;0;0;1;1
0;0;0;7;64;48;0;0;0;0;0;0;1;0
0;3;0;8;32;16;0;0;0;0;0;0;0;0
0;31;298;104;311;74;0;0;0;1;0;0;0;0
0;0;0;7;39;13;0;0;1;0;0;0;1;0
0;16;0;37;124;36;0;0;0;1;0;1;0;0
0;0;25;4;6;4;0;0;0;0;0;0;1;0
0;5;0;46;138;69;0;0;0;0;0;0;1;0
0;6;13;7;26;13;0;0;0;0;0;0;1;0
1;0;5;5;5;3;0;0;4;0;0;1;1;0
0;0;0;3;9;11;0;0;0;0;0;0;1;0
0;1;116;6;35;16;0;0;0;0;0;0;1;0
0;0;56;0;1;0;0;0;0;1;0;0;0;0
0;2;20;4;53;18;0;0;0;0;0;0;1;0
0;4;0;5;48;19;0;0;0;0;0;1;0;0
0;0;0;6;23;9;0;0;0;0;0;0;1;0
0;31;19;15;48;22;0;0;0;0;0;0;1;0
0;18;41;6;25;0;0;0;0;0;0;0;1;0
0;195;195;27;144;77;0;0;0;0;0;0;1;0
0;0;0;29;54;1;0;0;0;0;0;0;1;0
0;0;0;14;43;5;0;0;0;0;0;0;1;0
0;0;43;2;2;0;0;0;0;1;0;0;1;0
1;0;0;2;9;0;0;0;0;0;0;0;1;0
0;17;20;8;14;0;0;0;0;0;0;0;1;0
0;48;48;15;78;20;0;0;0;0;0;0;1;0
0;0;0;12;46;22;0;0;0;0;0;0;1;0
0;0;0;7;25;2;0;0;0;0;0;0;1;0
0;14;74;35;101;20;0;0;0;0;0;0;1;0
0;14;125;21;93;43;0;0;0;0;0;0;1;0
0;0;11;0;0;2;0;0;0;1;0;0;1;0
0;2;24;2;12;45;0;0;0;0;0;0;1;0
0;0;0;13;59;53;0;0;0;0;0;0;1;0
0;0;0;6;12;0;0;0;0;1;0;1;1;0
0;0;0;12;18;1;0;0;0;1;0;1;1;0
0;60;0;276;670;515;0;0;0;1;0;0;0;0
0;0;0;5;21;0;0;0;0;1;0;0;0;0
0;28;190;9;73;38;0;0;0;0;0;0;1;0
0;0;40;2;10;14;0;0;0;0;0;0;1;0
0;9;1774;604;2218;3045;0;0;0;0;0;0;1;0
0;0;160;10;11;1;0;0;0;0;0;0;1;0
0;2;0;8;49;27;0;0;0;0;0;0;1;0
0;0;162;46;206;76;0;0;0;0;0;1;1;0
0;0;0;11;70;27;0;0;0;0;0;0;1;0
0;250;6000;1220;4829;1359;0;0;0;0;0;0;1;0
0;0;0;1;11;2;0;0;0;1;0;0;1;0
0;0;36;9;42;25;0;0;0;0;0;0;1;0
0;0;112;23;95;50;0;0;0;0;0;0;1;0
0;0;0;3;14;2;0;0;0;1;0;0;1;0
0;80;30;8;24;0;0;0;0;0;0;0;1;0
0;2;29;4;30;22;0;0;0;0;0;1;1;0
0;76;700;224;784;249;0;0;1;0;0;0;1;0
0;31;93;27;132;64;0;0;0;0;0;0;1;0
0;10;0;16;40;20;0;0;0;0;0;0;1;0
0;0;0;5;23;19;0;0;0;0;0;0;1;0
0;41;0;15;49;48;0;0;0;0;0;0;1;0
0;1;22;31;64;39;0;0;0;0;0;0;1;0
0;0;0;0;56;1;0;0;0;0;0;0;1;0
0;0;0;4;15;40;0;0;0;0;0;0;1;0
0;790;14000;1188;4631;1557;0;0;0;0;0;0;1;0
0;5;0;5;23;19;0;0;0;0;0;0;1;0
0;0;0;26;72;40;0;0;0;0;0;0;1;0
0;2;150;25;128;86;0;0;0;0;0;0;1;0
0;12;1000;9;1193;368;0;0;0;0;0;0;1;0
0;500;0;0;0;0;0;0;0;0;0;0;1;0
0;0;800;15;174;184;0;0;0;0;0;0;1;0
0;0;0;17;34;24;0;0;0;0;0;0;1;0
0;19930;0;126;507;411;0;0;0;0;0;0;1;0
0;0;0;28;126;6;0;0;0;1;0;0;1;0
0;0;0;1;28;72;0;0;0;0;0;0;1;0
0;0;0;5;18;8;0;0;0;0;0;0;1;0
0;4;153;35;123;37;0;0;0;0;0;0;1;0
0;1;0;3;6;2;0;0;0;0;0;1;1;0
0;50;288;71;221;134;0;0;3;0;0;0;1;0
0;253;756;179;572;313;0;0;0;0;0;0;1;0
0;0;68;22;89;48;0;0;0;0;0;0;1;0
0;105;160;64;251;81;0;0;0;0;0;0;1;0
0;418;1600;430;1344;1280;0;0;0;0;0;0;1;0
0;5;150;25;89;54;0;0;0;0;0;0;1;0
0;0;7;8;8;0;0;0;0;0;0;0;1;0
0;69;178;106;385;218;0;0;0;0;0;0;1;0
0;0;0;11;26;21;0;0;0;0;0;0;1;0
0;0;33;6;23;3;0;0;0;0;0;0;1;0
0;6;60;0;0;1;0;0;0;1;0;0;1;0
0;21;144;51;147;54;0;0;0;0;0;0;1;0
0;0;37;6;24;0;0;0;0;0;0;0;1;0
0;23;1200;308;1039;300;0;0;0;0;0;0;1;0
0;35;131;61;137;57;0;0;0;0;0;1;1;0
0;0;253;380;1250;88;0;0;0;0;0;0;1;0
0;23;321;61;375;151;0;0;0;0;0;0;1;0
0;0;0;1;2;24;0;0;0;0;0;0;1;0
0;0;0;30;75;0;0;0;0;1;0;0;0;0
0;0;22;12;60;18;0;0;0;0;0;0;1;0
0;0;100;4;20;0;0;0;0;0;0;0;1;0
0;41;0;0;200;1;0;0;0;0;0;0;1;0
0;78;156;47;151;71;0;0;0;0;0;1;1;0
0;0;350;19;67;37;0;0;0;1;0;1;0;0
0;0;1750;0;0;0;0;0;0;0;0;0;1;0
0;22;100;42;109;41;0;0;0;0;0;0;1;0
0;0;1620;0;0;0;0;0;0;0;0;0;1;0
0;0;0;0;4;7;0;0;0;0;0;0;1;0
0;222;1555;509;1514;1000;0;0;0;0;0;1;1;0
0;16;10;8;25;15;0;0;0;0;0;0;1;0
0;8;0;38;148;55;0;0;0;0;0;0;1;0
0;13;140;51;178;43;0;0;0;0;0;1;1;0
0;0;0;3;3;6;0;0;0;0;0;0;1;0
0;0;0;0;4;11;0;0;0;1;0;0;1;0
0;1;24;12;34;18;0;0;0;0;0;0;1;0
0;2;102;27;107;42;0;0;0;0;0;0;1;0
0;50;0;3;20;22;0;0;0;0;0;0;1;0
0;1;10;11;52;58;0;0;0;0;0;1;1;0
0;1;7;5;6;2;0;0;1;0;0;0;1;0
0;0;9;0;6;2;0;0;0;0;0;0;1;0
0;0;95;43;140;37;0;0;0;0;0;0;1;0
0;1247;3150;1129;2725;909;0;0;0;0;0;0;1;0
0;123;277;92;311;107;0;0;0;0;0;1;1;0
0;0;17;3;6;18;0;0;0;0;0;0;1;0
0;0;13;14;25;11;0;0;8;0;0;0;1;0
0;0;3;1;4;6;0;0;0;0;0;0;1;0
0;10;29;2;8;3;0;0;0;0;0;0;1;0
0;0;0;2;6;17;0;0;0;1;0;0;1;0
0;13;12;9;27;28;0;0;0;0;0;0;1;0
0;0;0;10;34;20;0;0;0;1;0;0;1;0
0;0;0;8;29;17;0;0;0;0;0;0;1;0
0;0;18;4;17;19;0;0;0;0;0;0;1;0
0;0;1000;18;821;61;0;0;0;0;0;0;1;0
0;0;810;97;372;133;0;0;0;0;0;0;1;0
0;61;1024;319;847;317;0;0;0;0;0;0;1;0
0;30;500;279;899;149;0;0;0;0;0;0;1;0
0;0;70;12;67;36;0;0;0;0;0;0;1;0
0;0;0;2;14;12;0;0;0;0;0;0;1;0
0;11;63;24;92;33;0;0;0;0;0;1;1;0
1;0;11;3;9;3;0;0;0;0;0;0;1;0
0;3;5;3;9;3;0;0;0;0;0;0;1;0
0;0;0;0;2;8;0;0;0;1;0;0;1;0
0;0;0;7;24;10;0;0;0;0;0;0;1;0
0;19;48;21;52;37;0;0;0;0;0;0;1;0
0;3;144;61;141;99;0;0;0;0;0;0;1;0
0;0;36;10;38;23;0;0;0;0;0;0;1;0
0;0;7;3;4;0;0;0;0;0;0;0;1;0
0;8;40;5;22;8;0;0;0;0;0;1;1;0
0;49;482;145;519;288;0;0;0;0;0;0;1;0
0;33;31;0;0;0;0;0;0;0;0;0;1;0
0;0;0;4;21;30;0;0;0;0;0;0;1;0
0;18;80;30;97;46;0;0;0;0;0;0;1;0
0;0;0;4;43;26;0;0;0;1;0;0;1;0
0;229;0;9;67;42;0;0;0;0;0;0;1;0
0;0;5;3;20;23;0;0;0;0;0;0;1;0
0;2;66;12;65;27;0;0;0;0;0;0;1;0
0;0;0;15;49;14;0;0;0;1;0;0;1;0
0;1090;576;505;1509;752;0;0;0;0;0;0;1;0
0;32;99;175;386;298;0;0;0;0;0;0;1;0
0;12;48;18;51;24;0;0;0;0;0;0;1;0
0;0;5;5;25;0;0;0;0;0;0;1;1;0
0;15;0;8;31;40;0;0;0;0;0;0;1;0
0;0;65;1;2;0;0;0;0;1;0;0;0;0
0;0;276;77;270;337;0;0;0;0;0;0;1;0
0;0;0;0;16;7;0;0;0;0;0;0;1;0
0;36;72;16;71;20;0;0;0;0;0;0;1;0
0;10;588;157;650;151;0;0;0;0;0;0;1;0
0;11;0;18;72;33;0;0;0;0;0;1;1;0
0;0;0;9;34;4;0;0;0;0;0;0;1;0
0;1;40;8;41;48;0;0;0;0;0;0;1;0
0;0;4;1;6;2;0;0;0;0;0;0;1;0
0;23;0;380;1602;483;0;0;0;0;0;0;1;0
0;0;183;2;5;0;0;0;0;1;0;0;0;0
0;0;0;0;1;19;0;0;0;0;0;0;1;0
0;89;480;181;400;243;0;0;0;0;0;0;1;0
0;0;0;15;85;49;0;0;0;0;0;0;1;0
0;7560;60480;16523;49786;15304;0;0;0;0;0;0;1;0
0;0;46;0;0;24;0;0;0;0;0;0;1;0
0;64;0;148;775;101;0;0;0;0;0;0;1;0
0;10;47;63;83;23;0;0;0;0;0;0;1;0
0;55;119;147;383;42;0;0;0;0;0;0;1;0
0;11;708;147;516;51;0;0;0;0;0;0;1;0
1;1;1;1;5;0;0;0;0;0;0;0;1;0
0;0;10;0;2;2;0;0;8;0;0;0;1;0
0;0;3;0;1;1;0;0;1;0;0;0;1;0
0;11;7;48;123;51;0;0;0;0;0;0;1;0
0;11;132;78;211;62;0;0;0;0;0;0;1;0
0;12;339;64;76;72;0;0;0;0;0;1;1;0
0;0;0;8;12;7;0;0;0;0;0;0;0;0
0;0;20;0;1;0;0;0;0;1;0;1;0;0
0;0;502;0;0;0;0;0;0;1;0;1;1;0
0;213;582;54;54;254;0;0;0;0;0;0;1;0
0;0;300;81;160;36;0;0;0;0;0;0;1;0
0;1;0;0;1;24;0;0;0;0;0;0;1;0
0;6;6;3;7;2;0;0;0;0;0;0;1;0
0;0;24;4;23;15;0;0;0;0;0;0;1;0
0;8;22;1;18;0;0;0;0;0;0;0;1;0
0;0;23;6;37;14;0;0;0;0;0;0;1;0
0;0;2;0;2;2;0;0;0;0;0;1;1;0
0;56;160;42;200;63;0;0;0;0;0;0;1;0
0;728;3500;1345;4778;1268;0;0;0;0;0;1;1;0
0;0;1;0;0;6;0;0;0;0;0;0;0;0
0;259;900;284;571;316;0;0;0;0;0;0;1;0
0;1;0;0;7;13;0;0;0;0;0;0;1;0
0;896;0;1446;5072;2510;0;0;0;0;0;1;1;0
0;5;41;14;32;17;0;0;0;0;0;1;1;0
0;0;30;3;27;4;0;0;0;0;0;1;1;0
0;2;0;77;342;149;0;0;0;1;0;0;1;0
0;0;0;1;3;91;0;0;0;1;0;0;1;0
0;0;0;5;15;2;0;0;0;1;0;1;1;0
0;0;9;3;17;15;0;0;0;0;0;0;1;0
0;100;0;21;46;19;0;0;0;0;0;0;1;0
0;4;0;4;16;111;0;0;0;0;0;0;1;0
0;100;0;8;30;0;0;0;0;0;0;1;1;0
0;5;0;19;28;18;0;0;0;0;0;0;1;0
0;6;45;13;51;24;0;0;0;0;0;1;1;0
0;2;90;9;59;33;0;0;0;0;0;0;1;0
0;189;247;101;431;51;0;0;1;0;0;0;1;0
0;33;120;57;157;31;0;0;1;0;0;0;1;0
0;608;1630;633;1997;437;0;0;0;0;0;0;1;0
0;0;8;6;9;0;0;0;0;0;0;0;1;0
